"STNAME","CTYNAME","TOT_POP","TOT_MALE","TOT_FEMALE","total_votes","per_gop","Crude.Prevalence.Estimate","race"
"South Carolina","Saluda County",19123,9752,9371,9014,71.5775460394941,22,71.2649688856351
"South Carolina","Spartanburg County",356698,174141,182557,155597,66.2172149848648,20.5,74.0455511384981
"South Carolina","Sumter County",104165,50077,54088,45170,46.9670135045384,21.1,47.3892382278116
"South Carolina","Union County",26629,12622,14007,12289,65.9288794857189,23,66.0858462578392
"South Carolina","Williamsburg County",29891,14544,15347,14330,38.5484996510816,20.2,34.4819510889565
"South Carolina","York County",298320,145295,153025,150059,58.8028708707908,20.8,73.4617189595066
"South Dakota","Aurora County",2782,1441,1341,1393,75.8076094759512,14.5,93.1703810208483
"South Dakota","Beadle County",19591,9674,9917,7010,68.8445078459344,14.9,79.9244551069368
"South Dakota","Bennett County",3305,1657,1648,1088,62.1323529411765,16,32.9803328290469
"South Dakota","Bon Homme County",7065,4170,2895,2992,74.7326203208556,14.4,88.2236376503892
"South Dakota","Brookings County",35980,18623,17357,14939,57.4000937144387,16.2,91.0366870483602
"South Dakota","Brown County",37733,18712,19021,17043,62.4596608578302,15.5,88.2569634007368
"South Dakota","Brule County",5311,2673,2638,2423,69.9133305819232,15.2,82.395029184711
"South Dakota","Buffalo County",1884,954,930,466,35.1931330472103,18.6,15.7112526539278
"South Dakota","Butte County",10863,5521,5342,5082,79.1814246359701,15.6,92.3962073092148
"South Dakota","Campbell County",1340,696,644,836,84.4497607655502,13.3,95.7462686567164
"South Dakota","Charles Mix County",9240,4710,4530,3615,70.567081604426,16,64.8701298701299
"South Dakota","Clark County",3948,2057,1891,1842,75.0271444082519,14.6,95.4407294832827
"South Dakota","Clay County",15431,7666,7765,5657,45.5011490189146,16.6,88.549024690558
"South Dakota","Codington County",28971,14634,14337,13510,69.20059215396,15.9,93.0137033585309
"South Dakota","Corson County",3782,1876,1906,1143,55.2055993000875,17.8,31.1210999471179
"South Dakota","Custer County",9117,4585,4532,6001,71.8713547742043,14.9,92.025885708018
"South Dakota","Davison County",19922,10055,9867,9177,67.6473793178599,15.3,91.5169159722919
"South Dakota","Day County",5451,2788,2663,2932,63.9836289222374,15,86.2043661713447
"South Dakota","Deuel County",4354,2228,2126,2298,74.7171453437772,14.8,96.6467615985301
"South Dakota","Dewey County",5208,2571,2637,1871,42.3837520042758,17.9,20.2956989247312
"South Dakota","Douglas County",2838,1410,1428,1658,85.5850422195416,14.9,94.1508104298802
"South Dakota","Edmunds County",4057,2066,1991,2031,79.6651895617922,14.5,96.6231205324131
"South Dakota","Fall River County",7393,3737,3656,4274,73.3504913430042,15.4,86.8930068984174
"South Dakota","Faulk County",2151,1085,1066,1130,81.4159292035398,15.1,97.536029753603
"South Dakota","Grant County",7553,3921,3632,3630,71.4600550964187,14.4,95.379319475705
"South Dakota","Gregory County",4018,2053,1965,2267,78.9589766210851,15,87.7053260328522
"South Dakota","Haakon County",1851,935,916,1125,89.2444444444445,15.7,92.3284710967045
"South Dakota","Hamlin County",6451,3367,3084,3226,79.3552386856789,14.8,96.1711362579445
"South Dakota","Hand County",3107,1589,1518,1764,78.0045351473923,14.3,96.5883488896041
"South Dakota","Hanson County",3471,1789,1682,2046,78.7390029325513,15.9,95.7360991068856
"South Dakota","Harding County",1324,687,637,820,91.9512195121951,14.4,93.202416918429
"South Dakota","Hughes County",17624,8747,8877,8435,63.7700059276823,15.1,82.2684975034044
"South Dakota","Hutchinson County",7394,3698,3696,3736,78.1049250535332,14.7,95.1311874492832
"South Dakota","Hyde County",1186,616,570,695,76.2589928057554,14.2,84.9072512647555
"South Dakota","Jackson County",2776,1341,1435,1129,66.696191319752,17.3,37.9682997118156
"South Dakota","Jerauld County",1660,843,817,999,70.8708708708709,14.3,95.3012048192771
"South Dakota","Jones County",855,440,415,550,86.7272727272727,13.9,88.5380116959064
"South Dakota","Kingsbury County",5276,2696,2580,2801,71.0103534451981,14,95.6974981046247
"South Dakota","Lake County",11031,5803,5228,5906,64.6630545208263,14.4,93.6361163992385
"South Dakota","Lawrence County",28053,14207,13846,15409,64.274125511065,15.4,92.8635083591773
"South Dakota","Lincoln County",73238,36465,36773,36393,62.157557772099,15.2,92.7073377208553
"South Dakota","Lyman County",3705,1985,1720,1447,68.6247408431237,15.9,57.8137651821862
"South Dakota","McCook County",5809,2965,2844,3031,73.4741009567799,15.4,95.1454639352729
"South Dakota","McPherson County",2334,1180,1154,1299,83.679753656659,14.3,96.2724935732648
"South Dakota","Marshall County",4390,2346,2044,2109,61.0715979137032,14.1,87.1981776765376
"South Dakota","Meade County",30954,16182,14772,14672,74.2025627044711,15,89.784842023648
"South Dakota","Mellette County",1851,948,903,740,58.6486486486486,17.4,39.870340356564
"South Dakota","Miner County",2280,1217,1063,1167,72.0651242502142,14.6,94.8245614035088
"South Dakota","Minnehaha County",206930,105614,101316,93986,55.1592790415594,16,84.7552312376166
"South Dakota","Moody County",6450,3283,3167,3189,64.8479147068046,14.7,79.1162790697674
"South Dakota","Oglala Lakota County",13434,6773,6661,3062,13.259307642064,19.3,7.31725472681256
"South Dakota","Pennington County",115903,59177,56726,56580,61.8752209261223,16.2,82.826156354883
"South Dakota","Perkins County",2834,1400,1434,1591,84.3494657448146,14.6,94.84827099506
"South Dakota","Potter County",2413,1201,1212,1298,81.5870570107858,14.3,92.5818483215914
"South Dakota","Roberts County",10206,5179,5027,4149,60.5929139551699,15.9,57.7601410934744
"South Dakota","Sanborn County",2399,1243,1156,1212,76.6501650165016,15.1,96.7069612338474
"South Dakota","Spink County",6166,3050,3116,3139,68.3338642879898,14.7,95.6211482322413
"South Dakota","Stanley County",3043,1536,1507,1735,72.6224783861671,14.2,89.1883010187315
"South Dakota","Sully County",1494,798,696,901,79.4672586015538,14.1,91.4993306559572
"South Dakota","Todd County",9199,4481,4718,2126,23.3772342427093,19.3,8.38134579845635
"South Dakota","Tripp County",5621,2855,2766,2654,81.0097965335343,15.4,80.8397082369685
"South Dakota","Turner County",9027,4550,4477,4538,74.3499338915822,15.4,95.9454968428049
"South Dakota","Union County",17183,8675,8508,8876,69.4006309148265,14.9,93.7205377407903
"South Dakota","Walworth County",5269,2650,2619,2466,78.6699107866991,14.5,79.1611311444297
"South Dakota","Yankton County",23517,12177,11340,10832,61.3921713441654,14.8,91.9505038908024
"South Dakota","Ziebach County",2322,1146,1176,781,49.6798975672215,17.6,27.3471145564169
"Tennessee","Anderson County",80234,39631,40603,36548,67.2594943635767,25.9,90.9838721738914
"Tennessee","Bedford County",53055,26458,26597,20090,78.5067197610752,26.5,85.9673923287155
"Tennessee","Benton County",16103,8022,8081,7260,81.0743801652893,26.4,93.9203875054338
"Tennessee","Bledsoe County",15060,8522,6538,6191,84.8651267969633,25.6,91.7197875166003
"Tennessee","Blount County",141456,69451,72005,69224,73.2390500404484,25.8,93.4509670851714
"Tennessee","Bradley County",111579,54380,57199,49246,78.8612273078017,26.7,89.9586839817528
"Tennessee","Campbell County",40223,20056,20167,15528,84.4603297269449,27.5,97.101161027273
"Tennessee","Cannon County",15063,7602,7461,6881,82.5752070919924,26.6,94.3902277102835
"Tennessee","Carroll County",28860,14311,14549,11882,80.3484261908769,25.2,86.3998613998614
"Tennessee","Carter County",57022,28121,28901,24852,81.1483985192339,27.4,95.0685700256041
"Tennessee","Cheatham County",42254,21184,21070,20741,72.2578467769153,26.1,93.4870071472523
"Tennessee","Chester County",17606,8506,9100,7577,81.9057674541375,26.7,87.1577871180279
"Tennessee","Claiborne County",32654,16063,16591,13534,84.6977981380228,27.8,95.8167452685735
"Tennessee","Clay County",7714,3808,3906,3760,82.8989361702128,27.2,95.7609541094115
"Tennessee","Cocke County",37404,18239,19165,15663,83.6685181638256,27.7,94.3294834777029
"Tennessee","Coffee County",60633,29873,30760,24932,76.9051820952992,27.2,91.0510777959197
"Tennessee","Crockett County",13982,6767,7215,5921,78.9393683499409,25.4,81.2473179802603
"Tennessee","Cumberland County",64760,31901,32859,34642,79.0918538190636,24.9,96.3094502779494
"Tennessee","Davidson County",712334,344111,368223,290036,35.2563130094195,24.1,66.5574014437048
"Tennessee","Decatur County",11656,5846,5810,5466,84.0834248079034,26.7,94.1832532601235
"Tennessee","DeKalb County",21225,10695,10530,9396,80.874840357599,26.6,93.8138987043581
"Tennessee","Dickson County",56729,28069,28660,25204,75.3927947944771,26.2,92.1080928625571
"Tennessee","Dyer County",36498,17680,18818,14394,80.6099763790468,26,80.8263466491315
"Tennessee","Fayette County",44175,21943,22232,23696,70.7123565158677,24.4,69.5438596491228
"Tennessee","Fentress County",19696,9679,10017,9771,87.5550097226487,27.1,96.9536961819659
"Tennessee","Franklin County",44654,21963,22691,19728,76.1151662611517,25.9,91.1228557352085
"Tennessee","Gibson County",51045,24682,26363,21648,75.5081300813008,26,79.090998138897
"Tennessee","Giles County",30721,14862,15859,13487,77.0668050715504,25.9,86.4490088213274
"Tennessee","Grainger County",24681,12560,12121,11130,86.5229110512129,27.2,96.4547627729833
"Tennessee","Greene County",72577,35903,36674,31095,82.2833252934555,26.6,94.7986276644116
"Tennessee","Grundy County",13955,6914,7041,6328,84.2920353982301,27.2,95.5356503045503
"Tennessee","Hamblen County",66216,32740,33476,25501,79.0321948158896,26.9,90.6653980910958
"Tennessee","Hamilton County",379864,184376,195488,174438,55.7189373874958,24.4,76.3070467325148
"Tennessee","Hancock County",6956,3425,3531,2908,87.9642365887208,28.3,96.7078780908568
"Tennessee","Hardeman County",25567,14137,11430,9399,61.6342164060006,24,55.2626432510658
"Tennessee","Hardin County",27229,13266,13963,12094,85.1083181743013,27,93.7236035109626
"Tennessee","Hawkins County",58600,29050,29550,26266,84.009746440265,27.7,95.8737201365188
"Tennessee","Haywood County",17328,8135,9193,6652,49.3986770895971,24.3,46.2777008310249
"Tennessee","Henderson County",28070,13778,14292,12047,83.6971860214161,27.3,88.5108656929106
"Tennessee","Henry County",32554,15899,16655,15076,77.1358450517379,25.7,89.263992136143
"Tennessee","Hickman County",25826,13483,12343,10309,80.1726646619459,26.4,91.9693332300782
"Tennessee","Houston County",8393,4143,4250,3810,78.4514435695538,27,92.9107589658048
"Tennessee","Humphreys County",19209,9729,9480,8264,77.4443368828654,27,93.3624863345307
"Tennessee","Jackson County",12363,6310,6053,5676,80.7963354474982,26.7,96.0608266601957
"Tennessee","Jefferson County",57838,28494,29344,25815,81.6114662018206,25.9,94.8978180435008
"Tennessee","Johnson County",18375,9882,8493,8102,84.2878301653913,26.8,95.1619047619048
"Tennessee","Knox County",500669,245401,255268,221864,58.9617964158223,26.3,85.5151806882391
"Tennessee","Lake County",6347,3856,2491,1939,76.9984528107272,24.9,69.0404915708209
"Tennessee","Lauderdale County",24610,12723,11887,8266,68.1466247278006,25.3,61.4181227143438
"Tennessee","Lawrence County",46114,22856,23258,19533,84.1089438386321,27.5,94.9646528169319
"Tennessee","Lewis County",13066,6382,6684,5890,82.3769100169779,27.4,94.1680697994796
"Tennessee","Lincoln County",36169,17817,18352,16128,81.8948412698413,25.9,88.6947385882938
"Tennessee","Loudon County",60591,29916,30675,33209,75.9613357824686,24.3,94.9002327078279
"Tennessee","McMinn County",55678,27316,28362,24072,81.7256563642406,25.5,92.1369302058264
"Tennessee","McNairy County",26163,12977,13186,11267,83.757876985888,27.9,90.8343844360356
"Tennessee","Macon County",26793,13235,13558,10333,86.6931191328753,27.7,94.7747546000821
"Tennessee","Madison County",99193,47616,51577,39964,58.5151636472826,24.1,57.9456211627837
"Tennessee","Marion County",29382,14526,14856,13933,77.4276896576473,28.1,92.6077190116398
"Tennessee","Marshall County",36961,18215,18746,15962,77.8473875454204,26.7,90.0246205459809
"Tennessee","Maury County",110760,54013,56747,52090,71.7527356498368,26,84.006861682918
"Tennessee","Meigs County",13691,6920,6771,6099,83.3743236596163,26.6,94.4635161785114
"Tennessee","Monroe County",48594,24226,24368,22323,82.9906374591229,26.8,94.3696752685517
"Tennessee","Montgomery County",239872,119780,120092,81755,58.4612561922818,26.5,68.6682897545357
"Tennessee","Moore County",6748,3353,3395,3654,83.743842364532,25.3,94.0871369294606
"Tennessee","Morgan County",21573,11702,9871,8560,86.7640186915888,26.8,93.7931673851574
"Tennessee","Obion County",30411,14771,15640,12900,82.1395348837209,26.7,85.6400644503634
"Tennessee","Overton County",23327,11641,11686,11069,81.6875959887975,27.8,96.694817164659
"Tennessee","Perry County",8891,4473,4418,3716,84.4725511302476,27.4,92.8804408952874
"Tennessee","Pickett County",5128,2545,2583,2954,82.6337169939066,26.3,97.6209048361934
"Tennessee","Polk County",18033,9034,8999,8727,83.6713647301478,26.8,96.301225530971
"Tennessee","Putnam County",83844,42073,41771,34939,73.1388992243625,26.1,92.6566003530366
"Tennessee","Rhea County",33924,16885,17039,14444,82.899473829964,27.2,94.0071925480486
"Tennessee","Roane County",56096,27841,28255,27412,76.6489128848679,25.5,93.8266543069025
"Tennessee","Robertson County",76776,38330,38446,35070,74.8788138009695,25.5,88.0887256434302
"Tennessee","Rutherford County",367101,180912,186189,147656,60.1472341117191,24.8,74.8625037796138
"Tennessee","Scott County",22171,10962,11209,9605,89.6199895887559,28.9,97.5192819448829
"Tennessee","Sequatchie County",17161,8657,8504,7890,82.6615969581749,27,95.8160946331799
"Tennessee","Sevier County",99415,49074,50341,43970,80.0705026154196,26.2,94.0713172056531
"Tennessee","Shelby County",910042,430978,479064,326497,36.4220804479061,21.9,40.5553809604392
"Tennessee","Smith County",20538,10309,10229,9336,81.9944301628106,26.6,94.0305774661603
"Tennessee","Stewart County",14222,7181,7041,6620,81.404833836858,25.9,93.453803965687
"Tennessee","Sullivan County",162135,79510,82625,75541,76.9833600296528,25.9,94.3250994541586
"Tennessee","Sumner County",207994,102020,105974,97761,70.3419564038829,25,86.4505706895391
"Tennessee","Tipton County",62015,30595,31420,26733,75.9473310141024,25.5,77.5280174151415
"Tennessee","Trousdale County",12271,7203,5068,4251,79.0167019524818,25.5,85.3312688452449
"Tennessee","Unicoi County",17756,8854,8902,8541,80.5057955742887,26.8,96.485694976346
"Tennessee","Union County",20741,10369,10372,8669,85.1770677125389,28,96.7600404994938
"Tennessee","Van Buren County",6493,3245,3248,3265,83.2465543644717,26.9,96.3653164946866
"Tennessee","Warren County",42638,21306,21332,17015,77.5315897737291,27.3,92.3964538674422
"Tennessee","Washington County",138420,68070,70350,61234,69.0776366071137,26.3,91.0352550209507
"Tennessee","Wayne County",16066,8887,7179,6831,88.0690967647489,25.8,91.2548238516121
"Tennessee","Weakley County",33084,16298,16786,13394,78.6994176496939,27.2,87.53173739572
"Tennessee","White County",28692,14163,14529,12931,82.8783543422782,26.6,95.1693851944793
"Tennessee","Williamson County",264460,130707,133753,144668,65.3648353471397,22.3,87.7868108598654
"Tennessee","Wilson County",163674,80743,82931,81254,69.4427351268861,24.7,86.1065288317021
"Texas","Anderson County",57736,34863,22873,19353,80.5921562548442,20.9,74.2742829430511
"Texas","Andrews County",18664,9463,9201,6059,85.9052648951972,21.4,93.5865837976854
"Texas","Angelina County",87319,42817,44502,34419,75.6820360847207,23.2,80.7315704485851
"Texas","Aransas County",25374,12596,12778,13028,77.4485723058029,21.8,92.2873807834792
"Texas","Archer County",9029,4508,4521,5132,89.4777864380358,22.5,93.5208771735519
"Texas","Armstrong County",1832,928,904,1109,92.7862939585212,21.9,94.7598253275109
"Texas","Atascosa County",51784,25880,25904,18442,71.2612514911615,20.3,94.0927699675575
"Texas","Austin County",31677,15874,15803,15379,81.0000650237337,21.6,86.7758941818985
"Texas","Bailey County",6672,3389,3283,1740,80.1724137931034,19.8,89.2985611510791
"Texas","Bandera County",22637,11202,11435,13592,80.4811653914067,21.3,94.1290807085744
"Texas","Bastrop County",110778,56575,54203,39788,58.5628832813914,20.2,87.1788622289624
"Texas","Baylor County",3463,1751,1712,1670,88.0838323353293,21.7,90.6728270285879
"Texas","Bee County",30850,19223,11627,8789,69.5300944362271,19.7,87.6499189627229
"Texas","Bell County",393193,195408,197785,130557,57.5694907205282,21.1,64.7603085507626
"Texas","Bexar County",2087679,1035755,1051924,757547,44.5576314076882,20.6,82.5624533273554
"Texas","Blanco County",13048,6491,6557,8518,75.6867809344917,20.8,93.7614960147149
"Texas","Borden County",572,288,284,387,95.6072351421189,19.2,94.5804195804196
"Texas","Bosque County",18996,9336,9660,9571,83.2619371016613,21.8,93.5986523478627
"Texas","Bowie County",91687,45883,45804,36629,74.0451554779,22.4,68.6367751153381
"Texas","Brazoria County",398938,200736,198202,161950,59.1954306884841,19,70.9812050995393
"Texas","Brazos County",244703,123228,121475,91847,61.7015253628317,21.5,79.7064196188849
"Texas","Brewster County",9513,4838,4675,4576,55.6162587412587,19.5,89.7193314411857
"Texas","Briscoe County",1445,739,706,744,89.5161290322581,21.7,90.8650519031142
"Texas","Brooks County",6848,3642,3206,2402,44.8376353039134,19.7,93.2096962616822
"Texas","Brown County",38709,19215,19494,16853,86.5899246424969,22,92.038027332145
"Texas","Burleson County",19475,9673,9802,9365,81.0464495461826,21.5,84.7137355584082
"Texas","Burnet County",53991,26643,27348,28147,77.4327637048353,22,93.5248467337149
"Texas","Caldwell County",49859,25159,24700,15686,56.6109906923371,21.5,89.203554022343
"Texas","Calhoun County",19696,10128,9568,7832,75.8299284984678,20,88.9165312753859
"Texas","Callahan County",14374,7168,7206,6985,88.4753042233357,22.7,93.4465006261305
"Texas","Cameron County",426710,211173,215537,116122,52.523208349839,19.4,96.6164373930773
"Texas","Camp County",13000,6340,6660,5242,76.5165967188096,21.6,78.1384615384615
"Texas","Carson County",5878,3014,2864,3172,90.3530895334174,21.8,93.3310649880912
"Texas","Cass County",28659,13920,14739,14140,82.6944837340877,22.4,79.7480721588332
"Texas","Castro County",7227,3745,3482,2021,78.8718456209797,19.9,92.4865089248651
"Texas","Chambers County",53876,27285,26591,24971,82.3635417083817,22.2,85.8972455267652
"Texas","Cherokee County",52217,26730,25487,20502,80.9335674568335,22.7,81.2187601738897
"Texas","Childress County",6788,3977,2811,2272,87.6320422535211,20.8,85.4743665291691
"Texas","Clay County",10738,5413,5325,5906,89.5360650186251,22.1,92.7640156453716
"Texas","Cochran County",2509,1277,1232,893,82.3068309070549,22,88.4017536867278
"Texas","Coke County",3352,1671,1681,1814,89.470782800441,22,93.6157517899761
"Texas","Coleman County",7842,3919,3923,4155,89.338146811071,21.9,91.3287426676868
"Texas","Collin County",1195359,595739,599620,515167,54.2608513355863,18.9,64.4951014716081
"Texas","Collingsworth County",2563,1270,1293,1201,88.759367194005,22.6,86.110027311744
"Texas","Colorado County",21117,10574,10543,9994,78.28697218331,20.7,83.17942889615
"Texas","Comal County",193928,96750,97178,103465,72.2524525201759,19.6,91.2482983375273
"Texas","Comanche County",14050,7080,6970,6544,86.7817848410758,21.3,94.4697508896797
"Texas","Concho County",3297,2121,1176,1198,86.644407345576,21,83.864118895966
"Texas","Cooke County",43782,21821,21961,20432,83.0804620203602,22.3,91.6335480334384
"Texas","Coryell County",84878,42753,42125,23911,69.7921458742838,23.8,72.6419095643158
"Texas","Cottle County",1294,646,648,657,85.9969558599696,22.6,85.6259659969088
"Texas","Crane County",4574,2336,2238,1387,86.1571737563086,19.9,90.7958023611718
"Texas","Crockett County",2858,1448,1410,1417,76.7113620324629,19.9,90.517844646606
"Texas","Crosby County",4917,2469,2448,1880,75.3191489361702,21.1,90.4413260117958
"Texas","Culberson County",2196,1145,1051,781,57.7464788732394,20.5,88.7978142076503
"Texas","Dallam County",7237,3817,3420,1447,88.8044229440221,23,90.1754870802819
"Texas","Dallas County",2606358,1292762,1313596,848948,37.9963201515287,19.8,65.1786132219749
"Texas","Dawson County",12004,6939,5065,3511,80.0341782967815,21.2,87.7457514161946
"Texas","Deaf Smith County",18347,9227,9120,4286,75.4316378908073,20.7,93.5193764648171
"Texas","Delta County",5520,2696,2824,2658,84.6501128668172,22.7,86.7391304347826
"Texas","Denton County",1007703,499487,508216,448729,55.8290192967247,19.6,71.5479660177651
"Texas","DeWitt County",19929,10550,9379,7824,83.269427402863,21.2,87.6963219428973
"Texas","Dickens County",1711,849,862,993,84.9949647532729,21,88.7200467562829
"Texas","Dimmit County",8257,4079,4178,3427,48.2346075284505,20.5,94.114085018772
"Texas","Donley County",3214,1569,1645,1712,88.3177570093458,22.4,90.1680149346609
"Texas","Duval County",9604,5094,4510,4461,54.6738399462004,18.7,94.3356934610579
"Texas","Eastland County",18037,9027,9010,8363,88.4491211287815,23.2,93.2915673338138
"Texas","Ector County",164494,84444,80050,42615,76.0976182095506,20.8,89.257966855934
"Texas","Edwards County",1393,736,657,1005,86.4676616915423,20.2,91.2419239052405
"Texas","Ellis County",222829,110187,112642,99485,65.0982560184952,21.5,78.2232115209421
"Texas","El Paso County",869880,432487,437393,251371,41.8202577067363,19.5,90.9754218972732
"Texas","Erath County",44195,21755,22440,18350,83.6457765667575,23.3,93.2345287928499
"Texas","Falls County",17286,8321,8965,6276,72.0203951561504,22.7,72.7698715723707
"Texas","Fannin County",37571,20056,17515,16385,83.2956972841013,22.4,88.2808549146948
"Texas","Fayette County",25474,12548,12926,13327,80.2806333008179,21,89.7542592447201
"Texas","Fisher County",3612,1832,1780,1829,81.3012575177693,20.6,90.2547065337763
"Texas","Floyd County",5090,2560,2530,2089,82.096696984203,20.5,90.9626719056974
"Texas","Foard County",1079,524,555,545,82.2018348623853,22.3,89.3419833178869
"Texas","Fort Bend County",916778,451118,465660,362259,47.9193063526372,16.8,51.3846318301704
"Texas","Franklin County",10735,5360,5375,5310,84.2372881355932,21.2,90.1816488122962
"Texas","Freestone County",20441,10659,9782,9045,82.9187396351576,21.9,80.142850154102
"Texas","Frio County",17987,10433,7554,4933,62.0312183255625,18.9,89.4090176238394
"Texas","Gaines County",22523,11516,11007,6416,91.0224438902743,23.2,94.5611153043556
"Texas","Galveston County",361744,178320,183424,158933,63.1052078548823,20.8,79.5103719757619
"Texas","Garza County",4517,2673,1844,1599,85.9287054409006,20,87.0932034536197
"Texas","Gillespie County",27733,13534,14199,16482,80.0995024875622,19.9,95.7523527927018
"Texas","Glasscock County",1141,624,517,663,93.9668174962293,21.8,94.5661700262927
"Texas","Goliad County",7144,3592,3552,3984,79.7690763052209,21.5,90.9994400895857
"Texas","Gonzales County",19930,10012,9918,7755,77.1244358478401,20.9,88.590065228299
"Texas","Gray County",20916,11229,9687,7580,88.2717678100264,22.2,89.4721744119335
"Texas","Grayson County",146907,72044,74863,65888,76.7302088392424,22.6,87.0019808450244
"Texas","Gregg County",126243,61651,64592,46699,70.7210004496884,23,73.8821162361477
"Texas","Grimes County",32384,17504,14880,14043,79.7336751406395,21.8,82.4141551383399
"Texas","Guadalupe County",188454,94063,94391,85097,64.2690106584251,20.4,84.0151973425876
"Texas","Hale County",31761,16656,15105,9278,78.4975210174607,20.8,89.9877207896477
"Texas","Hall County",2818,1406,1412,1149,86.3359442993908,21.5,85.7345635202271
"Texas","Hamilton County",8619,4331,4288,4464,85.3270609318997,22.6,94.0712379626407
"Texas","Hansford County",5071,2602,2469,1999,92.1460730365183,21.9,94.3206468152238
"Texas","Hardeman County",3490,1736,1754,1405,86.1209964412811,22.3,87.5644699140401
"Texas","Hardin County",58261,28782,29479,28157,87.6904499769151,23,90.4138274317296
"Texas","Harris County",4835125,2399536,2435589,1556310,46.4364426110479,18.7,67.7961790026111
"Texas","Harrison County",70895,34679,36216,30226,74.9619532852511,22.5,74.438253755554
"Texas","Hartley County",5145,3029,2116,2016,91.4186507936508,19.6,90.8066083576288
"Texas","Haskell County",5385,2846,2539,2246,85.3962600178094,22.3,89.2107706592386
"Texas","Hays County",280486,139641,140845,125688,46.4944943033543,19.9,88.4172472066342
"Texas","Hemphill County",3189,1605,1584,1612,87.5930521091811,21.4,92.8190655377861
"Texas","Henderson County",86158,42268,43890,38528,81.4446636212625,23.2,89.2627498317046
"Texas","Hidalgo County",898471,443957,454514,217194,50.9958838641951,20.1,96.5681697016376
"Texas","Hill County",38101,19073,19028,16703,81.8355983954978,22.5,89.4858402666597
"Texas","Hockley County",21460,10740,10720,7987,82.8346062351321,22,91.8732525629077
"Texas","Hood County",67774,33250,34524,36538,82.5825168317916,21.7,94.5539587452415
"Texas","Hopkins County",38172,18795,19377,16773,82.0008346747749,22.9,88.3658178769779
"Texas","Houston County",22066,11826,10240,9362,77.4086733603931,22.1,72.7408683041784
"Texas","Howard County",30554,16540,14014,9640,81.0892116182573,21.2,88.6234208286967
"Texas","Hudspeth County",3451,2276,1175,1038,73.121387283237,21.2,85.5114459576934
"Texas","Hunt County",113347,55982,57365,46703,77.3761856840032,23,85.3494137471658
"Texas","Hutchinson County",20033,10187,9846,8241,88.2538526877806,22.4,91.4640842609694
"Texas","Irion County",1549,772,777,868,87.6728110599078,20.6,93.7378954163977
"Texas","Jack County",8875,4915,3960,4201,90.9069269221614,22.9,92.6422535211268
"Texas","Jackson County",15221,7642,7579,6329,85.1003318059725,21.5,88.8837789895539
"Texas","Jasper County",32694,16195,16499,15839,83.098680472252,23.5,80.5407720070961
"Texas","Jeff Davis County",1856,910,946,1169,59.7946963216424,20.8,91.7564655172414
"Texas","Jefferson County",251496,129383,122113,86272,54.0105712166172,20.7,58.3365142984381
"Texas","Jim Hogg County",4720,2447,2273,1585,45.7413249211356,19.1,95.9533898305085
"Texas","Jim Wells County",38662,19229,19433,13268,57.5520048236358,19.3,95.5977445553774
"Texas","Johnson County",202906,101848,101058,80691,75.2896853428511,21.9,88.4655949060156
"Texas","Jones County",20381,12996,7385,6946,86.2078894327671,20.2,82.0470045630735
"Texas","Karnes County",15018,9028,5990,5075,78.8374384236453,19.9,85.6771873751498
"Texas","Kaufman County",185690,91382,94308,69366,63.5224749877462,21.8,72.3318433949055
"Texas","Kendall County",50537,24950,25587,29295,77.3783922171019,20.3,93.1179136078517
"Texas","Kenedy County",343,182,161,158,72.7848101265823,14.9,88.9212827988338
"Texas","Kent County",734,355,379,445,87.6404494382023,19.9,93.5967302452316
"Texas","Kerr County",53915,26145,27770,28156,76.7687171473221,20.5,93.2541964202912
"Texas","Kimble County",4442,2170,2272,2402,88.5095753538718,21.6,94.7095902746511
"Texas","King County",217,111,106,135,95.5555555555556,23.8,92.6267281105991
"Texas","Kinney County",3148,1806,1342,1419,74.9119097956307,18.9,90.0889453621347
"Texas","Kleberg County",30069,15199,14870,10010,56.0639360639361,19.9,90.136020486215
"Texas","Knox County",3302,1638,1664,1376,84.0116279069768,21.4,87.7952755905512
"Texas","Lamar County",51127,24751,26376,21236,80.2599359578075,23.4,80.0418565532889
"Texas","Lamb County",12711,6388,6323,4151,81.859792821007,21.6,90.0951931398002
"Texas","Lampasas County",23262,11625,11637,11296,79.3289660056657,21.7,88.234029748087
"Texas","La Salle County",6537,3900,2637,2360,60.0423728813559,18.6,93.5597368823619
"Texas","Lavaca County",20571,10166,10405,10486,87.8790768643906,21.7,90.6129988819211
"Texas","Lee County",18240,9301,8939,8413,79.923927255438,22.2,86.6995614035088
"Texas","Leon County",16538,8297,8241,9060,88.1015452538631,22.8,89.4364493892853
"Texas","Liberty County",108272,53861,54411,31316,80.6009707497765,23.4,86.6807669572927
"Texas","Limestone County",22250,11177,11073,9069,78.0791708016319,21.8,78.0898876404494
"Texas","Lipscomb County",2906,1497,1409,1259,89.3566322478157,21.1,89.9174122505162
"Texas","Live Oak County",11584,6683,4901,5092,84.5836606441477,21.3,88.1819751381215
"Texas","Llano County",22875,11137,11738,13622,80.0323006900602,21,94.9245901639344
"Texas","Loving County",43,31,12,97,88.659793814433,22.1,93.0232558139535
"Texas","Lubbock County",320940,157989,162951,124972,69.2531126972442,21.7,85.9500218109304
"Texas","Lynn County",5761,2992,2769,2567,84.7292559407869,21.6,92.0326332233987
